I-0,I-1,Desired,O-0,O-1,O-2,O-3,Actual,Correct
0.42788,0.64532,1,0.167901,0.900087,0.0348776,0.00329535,1,1
0.34466,0.63085,1,0.0798564,0.951696,0.0785559,0.00164061,1,1
0.52878,0.60787,1,0.659652,0.29834,0.00378695,0.0442414,0,0
0.40504,0.68484,1,0.139533,0.936819,0.0425613,0.00217264,1,1
0.55222,0.71366,1,0.817081,0.257272,0.00157617,0.0553673,0,0
0.55086,0.50727,1,0.37816,0.0337132,0.0146502,0.236616,-1,0
0.26256,0.66499,1,0.0783921,0.964515,0.0789027,0.00126635,1,1
0.31559,0.56749,1,0.0401503,0.905895,0.161419,0.00273021,1,1
0.43356,0.57805,1,0.116713,0.813563,0.0556192,0.00566252,1,1
0.30807,0.49383,1,0.00775481,0.548776,0.561202,0.0122578,-1,0
0.30371,0.72405,1,0.0896481,0.967065,0.0680305,0.00120564,1,1
0.35487,0.66219,1,0.0934325,0.956425,0.0659405,0.00152739,1,1
0.48178,0.51966,1,0.122014,0.251659,0.0599016,0.0426065,-1,0
0.37148,0.44311,1,0.00319827,0.192296,0.782216,0.0406779,2,0
0.35555,0.5962,1,0.0655348,0.931485,0.0983248,0.00216657,1,1
0.46821,0.54987,1,0.156029,0.52318,0.0423542,0.017392,-1,0
0.41962,0.57592,1,0.0921339,0.844798,0.0716043,0.00464231,1,1
0.42178,0.62155,1,0.139332,0.897976,0.043748,0.00329415,1,1
0.40198,0.55247,1,0.0521911,0.815381,0.130078,0.00520312,1,1
0.24472,0.57461,1,0.039762,0.918544,0.161773,0.00240411,1,1
0.38306,0.47924,1,0.00782656,0.376235,0.56768,0.0213085,-1,0
0.39138,0.65513,1,0.114835,0.941646,0.0531494,0.00199205,1,1
0.37263,0.65983,1,0.101709,0.951118,0.0603843,0.00169542,1,1
0.24078,0.52779,1,0.0159553,0.77727,0.357606,0.00565174,1,1
0.42261,0.57827,1,0.0988513,0.843113,0.066328,0.00472128,1,1
0.51982,0.57146,1,0.516426,0.260468,0.00719028,0.0486388,-1,0
0.50481,0.42619,1,0.0282581,0.0113505,0.286467,0.367339,-1,0
0.26996,0.48673,1,0.00594349,0.490297,0.632616,0.0144202,2,0
0.40407,0.61864,1,0.110784,0.918642,0.0563341,0.00264015,1,1
0.44246,0.54036,1,0.0771242,0.626771,0.0915666,0.0116204,1,1
0.41187,0.67448,1,0.147564,0.929165,0.0400568,0.00240954,1,1
0.49784,0.53097,1,0.221355,0.221242,0.0291158,0.0513919,-1,0
0.45447,0.61394,1,0.225159,0.802094,0.024901,0.00642484,1,1
0.46587,0.61901,1,0.283887,0.75477,0.0182667,0.00821074,1,1
0.37744,0.51608,1,0.0190354,0.671064,0.320956,0.00879329,1,1
0.25437,0.56693,1,0.0357588,0.906669,0.179472,0.00268251,1,1
0.4728,0.69482,1,0.382927,0.765199,0.0113792,0.0081527,1,1
0.31397,0.44322,1,0.00249361,0.221542,0.822774,0.0347269,2,0
0.48914,0.51458,1,0.131077,0.188099,0.0561784,0.0569543,-1,0
0.47295,0.54049,1,0.148475,0.434416,0.0457545,0.0228929,-1,0
0.38733,0.67285,1,0.116175,0.946852,0.0521971,0.00184268,1,1
0.40323,0.60918,1,0.103309,0.91321,0.0611403,0.00277441,1,1
0.40672,0.56612,1,0.068522,0.847009,0.0979295,0.0044553,1,1
0.33563,0.59732,1,0.0612158,0.93701,0.104978,0.00200371,1,1
0.50769,0.54965,1,0.353432,0.249532,0.014608,0.0481033,-1,0
0.61136,0.50304,1,0.552301,0.0137973,0.00728399,0.406394,-1,0
0.30974,0.54106,1,0.0244716,0.838931,0.255152,0.0042649,1,1
0.31173,0.69578,1,0.0881556,0.965268,0.0694689,0.00125782,1,1
0.52632,0.74505,1,0.729439,0.394557,0.00260943,0.0327293,0,0
0.21948,0.63081,1,0.0667388,0.958019,0.0941909,0.00143474,1,1
0.25193,0.61143,1,0.059873,0.950487,0.106108,0.00163102,1,1
0.17199,0.63674,1,0.0676661,0.95943,0.0927,0.0013962,1,1
0.49156,0.60811,1,0.421894,0.563897,0.0100561,0.0171696,-1,0
0.30141,0.55372,1,0.0307793,0.878388,0.207608,0.00335328,1,1
0.34198,0.60018,1,0.0642295,0.937835,0.0998909,0.0019901,1,1
0.41728,0.6288,1,0.13628,0.908931,0.044629,0.00297316,1,1
0.34145,0.57294,1,0.0471751,0.909841,0.138272,0.00266766,1,1
0.41836,0.5799,1,0.0949087,0.855414,0.0690434,0.00435626,1,1
0.49223,0.67282,1,0.500326,0.631866,0.00709655,0.0141087,1,0
0.49923,0.6286,1,0.507135,0.540043,0.00703068,0.0190685,-1,0
0.47952,0.46371,1,0.0302064,0.0593343,0.254682,0.129945,-1,0
0.15828,0.74421,1,0.0848716,0.969919,0.0718719,0.00111296,1,1
0.41095,0.52732,1,0.0351516,0.67298,0.194532,0.00921559,1,1
0.27612,0.6105,1,0.0608444,0.9497,0.10447,0.00165526,1,1
0.3427,0.61732,1,0.0733925,0.947105,0.0862882,0.00175703,1,1
0.36521,0.68992,1,0.103852,0.956928,0.0586158,0.001528,1,1
0.37857,0.49603,1,0.0115633,0.515993,0.455911,0.0140768,-1,0
0.44699,0.7067,1,0.253358,0.871541,0.0206448,0.00431994,1,1
0.44465,0.58652,1,0.154236,0.794799,0.0403484,0.0064002,1,1
0.32206,0.61732,1,0.0690331,0.950075,0.0917257,0.00166407,1,1
0.28068,0.68705,1,0.0834804,0.966214,0.0735864,0.00122312,1,1
0.48855,0.56062,1,0.27909,0.428126,0.0201158,0.0249772,-1,0
0.43509,0.48357,1,0.0174915,0.260526,0.361961,0.0346708,-1,0
0.13624,0.70588,1,0.0818619,0.968526,0.0748884,0.0011514,1,1
0.4878,0.47076,1,0.0445975,0.0573064,0.182004,0.137404,-1,0
0.44247,0.53097,1,0.0638491,0.567128,0.112505,0.0138967,-1,0
0.2495,0.53449,1,0.0188854,0.810994,0.31449,0.0048653,1,1
0.45261,0.4993,1,0.0374945,0.284666,0.19667,0.0336803,-1,0
0.61417,0.71079,1,0.899859,0.13306,0.000781403,0.106689,0,0
0.45447,0.72833,1,0.291723,0.849865,0.0170157,0.00507414,1,1
0.25425,0.55916,1,0.0313634,0.891245,0.203171,0.00303697,1,1
0.38021,0.62705,1,0.0942008,0.939403,0.0664562,0.00201815,1,1
0.21329,0.84426,1,0.087491,0.970614,0.0694635,0.00109485,1,1
0.55006,0.71227,1,0.810967,0.265778,0.00164161,0.0533758,0,0
0.27659,0.56281,1,0.0344682,0.899381,0.186177,0.00285746,1,1
0.30719,0.64877,1,0.0783435,0.960305,0.0793936,0.00138985,1,1
0.46438,0.61755,1,0.274429,0.760642,0.0191554,0.00797273,1,1
0.24522,0.5307,1,0.017199,0.792723,0.338093,0.00528884,1,1
0.44758,0.49969,1,0.0339252,0.312059,0.213576,0.0301686,-1,0
0.32246,0.62489,1,0.0723976,0.952907,0.0870291,0.00159141,1,1
0.54426,0.51063,1,0.365983,0.0426468,0.0152824,0.202392,-1,0
0.38253,0.60578,1,0.0836613,0.926947,0.076323,0.00234187,1,1
0.36809,0.49269,1,0.00981443,0.504455,0.500532,0.014395,-1,0
0.41856,0.42284,1,0.00368286,0.0877199,0.76399,0.0814642,2,0
0.45832,0.64511,1,0.273781,0.814713,0.0189069,0.00615734,1,1
0.62677,0.64863,1,0.896301,0.111327,0.000822997,0.12284,0,0
0.53279,0.71793,1,0.752765,0.352641,0.00231434,0.0379702,0,0
0.70438,0.48184,1,0.51575,0.00574865,0.00890165,0.578289,-1,0
0.45485,0.51181,1,0.053668,0.358538,0.138854,0.0266971,-1,0
0.32203,0.55463,1,0.0329997,0.87839,0.195283,0.00337402,1,1
0.34709,0.76825,1,0.101931,0.963513,0.0593509,0.00132851,1,1
0.5333,0.53633,1,0.449074,0.106268,0.0101112,0.106449,-1,0
0.42638,0.68888,1,0.18169,0.912965,0.0313666,0.00294259,1,1
0.43488,0.42265,1,0.00479929,0.0671434,0.712266,0.102673,2,0
0.27418,0.5337,1,0.0193065,0.80979,0.309437,0.00490522,1,1
0.58341,0.50702,1,0.505906,0.0200669,0.00869773,0.331833,-1,0
0.45376,0.60596,1,0.211979,0.793925,0.027046,0.00664505,1,1
0.55498,0.70452,1,0.822585,0.245418,0.00151986,0.058241,0,0
0.32409,0.72882,1,0.0934452,0.965688,0.0651439,0.0012521,1,1
0.36118,0.49531,1,0.0100411,0.533834,0.492871,0.0131432,-1,0
0.4521,0.48304,1,0.0245239,0.193072,0.286085,0.0480119,-1,0
0.56256,0.77247,1,0.846728,0.224265,0.00126912,0.0645384,0,0
0.34373,0.60484,1,0.0672603,0.940481,0.0950568,0.00192596,1,1
0.30815,0.52776,1,0.0181372,0.781316,0.326101,0.00560925,1,1
0.23352,0.54447,1,0.0229824,0.848506,0.267651,0.0040028,1,1
0.58469,0.60342,1,0.83235,0.120908,0.00147736,0.110235,0,0
0.3542,0.67296,1,0.0956053,0.957957,0.0641782,0.00148566,1,1
0.41582,0.57731,1,0.08899,0.855364,0.0740606,0.00433121,1,1
0.26708,0.61893,1,0.0640735,0.95364,0.0987056,0.00155303,1,1
0.22632,0.5721,1,0.0376121,0.914142,0.170719,0.00250446,1,1
0.38449,0.61983,1,0.0934018,0.934012,0.0673749,0.00216853,1,1
0.49895,0.55982,1,0.338278,0.348483,0.0152971,0.0332009,-1,0
0.40546,0.63116,1,0.120053,0.92363,0.0512337,0.00251885,1,1
0.42336,0.56114,1,0.0794895,0.796332,0.0852365,0.0059584,1,1
0.43932,0.8,1,0.237475,0.892568,0.0223459,0.00364866,1,1
0.32917,0.60764,1,0.0655906,0.944568,0.0972099,0.00180905,1,1
0.38453,0.6982,1,0.118616,0.950693,0.0507721,0.00173339,1,1
0.39175,0.5989,1,0.0853023,0.915206,0.0753252,0.00266967,1,1
0.45744,0.46857,1,0.0193718,0.118179,0.348029,0.0728354,-1,0
0.44345,0.48098,1,0.0193159,0.21459,0.34043,0.0425191,-1,0
0.56036,0.58644,1,0.752617,0.142872,0.0024621,0.0924212,0,0
0.38536,0.68294,1,0.116657,0.949,0.05184,0.00178044,1,1
0.35522,0.57652,1,0.0525565,0.910721,0.124404,0.00267078,1,1
0.36177,0.57523,1,0.05346,0.906232,0.122631,0.00279272,1,1
0.46656,0.59985,1,0.258288,0.718818,0.0211119,0.0094087,1,1
0.4777,0.72753,1,0.424965,0.741398,0.00952742,0.00916116,1,0
0.34596,0.72697,1,0.099406,0.962893,0.0610832,0.001344,1,1
0.35283,0.67242,1,0.0949478,0.958178,0.0646507,0.00147817,1,1
0.3939,0.7009,1,0.128364,0.946034,0.0465591,0.00188494,1,1
0.36358,0.47432,1,0.00600058,0.367867,0.636263,0.0214259,2,0
0.41901,0.56011,1,0.0734414,0.80452,0.0924053,0.00567839,1,1
0.37747,0.57147,1,0.0561402,0.89127,0.117703,0.00319921,1,1
0.21503,0.64737,1,0.0721123,0.962111,0.0864588,0.00132678,1,1
0.46132,0.63888,1,0.28295,0.797398,0.0181275,0.00675098,1,1
0.52819,0.63224,1,0.689004,0.337062,0.00325572,0.0389989,0,0
0.5518,0.73106,1,0.818491,0.260672,0.00155896,0.0546724,0,0
0.33141,0.70747,1,0.0933772,0.964122,0.0653419,0.00129919,1,1
0.4427,0.48352,1,0.0202847,0.231335,0.32749,0.039641,-1,0
0.31161,0.54895,1,0.0288301,0.864512,0.220772,0.00368045,1,1
0.41805,0.58229,1,0.0970811,0.8604,0.0672164,0.00422559,1,1
0.4448,0.83678,1,0.261896,0.878071,0.0196454,0.00413522,1,1
0.32452,0.62008,1,0.0707,0.950919,0.0893991,0.00164402,1,1
0.33928,0.74451,1,0.09827,0.964333,0.0617439,0.00129915,1,1
0.32512,0.44189,1,0.00251297,0.213811,0.82191,0.035989,2,0
0.17975,0.59066,1,0.0465932,0.934939,0.13775,0.00200934,1,1
0.44823,0.61913,1,0.207383,0.831737,0.027488,0.0054368,1,1
0.28272,0.71368,1,0.0866118,0.967642,0.0705652,0.00118431,1,1
0.49239,0.54043,1,0.229693,0.299674,0.0271476,0.0377146,-1,0
0.40965,0.56534,1,0.0701864,0.839864,0.0957715,0.0046619,1,1
0.36511,0.71014,1,0.106468,0.958216,0.0569148,0.00149333,1,1
0.50107,0.49413,1,0.111033,0.0783982,0.0711888,0.116999,-1,0
0.5973,0.46185,1,0.274299,0.00419855,0.0267841,0.617568,3,0
0.301,0.64188,1,0.0754971,0.959288,0.0826748,0.00141457,1,1
0.48319,0.57042,1,0.278997,0.512683,0.0197817,0.0191355,-1,0
0.39319,0.56157,1,0.0553852,0.85537,0.121082,0.00414541,1,1
0.5758,0.81041,1,0.870241,0.189676,0.00104383,0.0766991,0,0
0.40841,0.662,1,0.138,0.930284,0.0433469,0.00236087,1,1
0.36735,0.56217,1,0.0456997,0.879776,0.144598,0.00343771,1,1
0.43051,0.58295,1,0.1173,0.833003,0.0549423,0.00509309,1,1
0.58381,0.51668,1,0.565732,0.0265577,0.00664439,0.287247,-1,0
0.30512,0.54364,1,0.0255164,0.84841,0.245879,0.0040422,1,1
0.64699,0.74129,1,0.914043,0.116679,0.000658277,0.120219,0,0
0.21671,0.57787,1,0.04057,0.922006,0.158443,0.00231937,1,1
0.38425,0.49063,1,0.0105612,0.462196,0.482998,0.0165537,-1,0
0.44446,0.64246,1,0.21459,0.861242,0.0259822,0.00455206,1,1
0.49353,0.68286,1,0.514936,0.626439,0.00667897,0.0144415,1,0
0.44779,0.55373,1,0.108174,0.670497,0.0628907,0.0103034,1,1
0.3632,0.60543,1,0.0737522,0.935548,0.086701,0.00207875,1,1
0.57839,0.59446,1,0.810559,0.120362,0.00173099,0.109384,0,0
0.48414,0.51231,1,0.110145,0.200897,0.0681826,0.0526839,-1,0
0.14504,0.71239,1,0.0825844,0.968863,0.0741455,0.00114216,1,1
0.40111,0.58308,1,0.079924,0.887716,0.0819662,0.00340173,1,1
0.30697,0.56002,1,0.0348484,0.892596,0.184916,0.00303145,1,1
0.49557,0.72995,1,0.546284,0.620074,0.00585375,0.0149122,1,0
0.22156,0.49942,1,0.00760489,0.580086,0.564738,0.011064,-1,0
0.45961,0.67235,1,0.297987,0.821967,0.0166589,0.00598334,1,1
0.28141,0.52022,1,0.0142306,0.739762,0.389014,0.00658757,1,1
0.47947,0.44604,1,0.0204532,0.0375451,0.349104,0.174904,-1,0
0.23582,0.62151,1,0.0636367,0.954884,0.0992684,0.00151709,1,1
0.50495,0.69912,1,0.598503,0.544422,0.00474373,0.0194048,-1,0
0.45908,0.52937,1,0.0875501,0.456851,0.0827097,0.0202736,-1,0
0.40879,0.67325,1,0.142184,0.931972,0.041784,0.00231868,1,1
0.40439,0.63027,1,0.118205,0.924255,0.0521303,0.00249726,1,1
0.43157,0.64848,1,0.178927,0.894536,0.0323188,0.00348054,1,1
0.6164,0.50182,1,0.554354,0.012876,0.00724628,0.420162,-1,0
0.59004,0.39342,1,0.0938612,0.00101318,0.105236,0.818793,3,0
0.45039,0.59124,1,0.178603,0.781781,0.0338178,0.0069132,1,1
0.41302,0.63353,1,0.132151,0.916615,0.0460513,0.00274421,1,1
0.23866,0.70404,1,0.083315,0.96813,0.0735308,0.00116528,1,1
0.45764,0.72054,1,0.305561,0.837997,0.0159506,0.00548268,1,1
0.46827,0.59412,1,0.256305,0.695752,0.0214622,0.0102685,1,1
0.47219,0.57739,1,0.240005,0.62055,0.0239076,0.0132881,1,1
0.41544,0.62065,1,0.127714,0.906741,0.0482137,0.00301646,1,1
0.37552,0.68029,1,0.108451,0.952808,0.056092,0.00165629,1,1
0.56841,0.55417,1,0.692549,0.0794688,0.00350473,0.143851,0,0
0.33762,0.46311,1,0.00404644,0.313394,0.729784,0.0250582,2,0
0.43356,0.63598,1,0.176374,0.88476,0.0330703,0.00376278,1,1
0.41074,0.49334,1,0.015184,0.417075,0.389295,0.0197231,-1,0
0.32112,0.53121,1,0.020391,0.796313,0.297811,0.0052749,1,1
0.4756,0.725,1,0.410681,0.753497,0.010103,0.00866333,1,0
0.32167,0.50252,1,0.0101044,0.614954,0.486885,0.0101073,1,0
0.4642,0.72314,1,0.341264,0.811308,0.0135657,0.006441,1,1
0.37833,0.66918,1,0.107968,0.950409,0.056518,0.00172596,1,1
0.29928,0.5309,1,0.0190732,0.797331,0.313142,0.00521797,1,1
0.34059,0.65574,1,0.0869096,0.958048,0.0712192,0.00146964,1,1
0.48827,0.64962,1,0.455632,0.646007,0.00854975,0.0132388,1,0
0.283,0.74175,1,0.0884582,0.968483,0.0688769,0.00116113,1,1
0.48518,0.37154,1,0.00886609,0.00996941,0.586597,0.36812,-1,0
0.425,0.64717,1,0.162276,0.905606,0.0362573,0.003123,1,1
0.26882,0.64051,1,0.0722802,0.960176,0.0864593,0.00138319,1,1
0.32276,0.63343,1,0.0757909,0.955513,0.0826983,0.0015238,1,1
0.55449,0.61439,1,0.775879,0.19655,0.0021042,0.0704122,0,0
0.41903,0.50734,1,0.0244379,0.499432,0.272015,0.0158224,-1,0
0.21939,0.62373,1,0.0639639,0.955669,0.0986634,0.00149568,1,1
0.44437,0.63529,1,0.208826,0.857252,0.0269745,0.0046595,1,1
0.29103,0.47244,1,0.00437197,0.384298,0.709836,0.0197436,2,0
0.47576,0.68722,1,0.398157,0.746736,0.0106919,0.00887534,1,1
0.29524,0.61796,1,0.0658423,0.952358,0.0961083,0.00159294,1,1
0.37606,0.792,1,0.118568,0.956497,0.0504696,0.00156064,1,1
0.33717,0.37805,1,0.00121859,0.092649,0.913116,0.0713425,2,0
0.42299,0.6189,1,0.13959,0.894145,0.0437412,0.00340467,1,1
0.44172,0.47179,1,0.0148299,0.175737,0.410428,0.0502595,-1,0
0.31091,0.49369,1,0.00778918,0.547315,0.560107,0.0123198,-1,0
0.30247,0.44345,1,0.00243522,0.224102,0.826324,0.0342646,2,0
0.33017,0.79898,1,0.0974453,0.966056,0.0621681,0.00124594,1,1
0.3264,0.60469,1,0.0635557,0.94326,0.100521,0.00183978,1,1
0.37295,0.54681,1,0.0362492,0.833181,0.182335,0.00456586,1,1
0.47944,0.60144,1,0.331382,0.639224,0.0148677,0.0129606,1,1
0.48968,0.82118,1,0.52252,0.65935,0.00642022,0.0129287,1,0
0.52238,0.60546,1,0.619627,0.331756,0.00451733,0.0387218,0,0
0.53949,0.61509,1,0.721696,0.25516,0.00281112,0.0534133,0,0
0.39315,0.67837,1,0.123217,0.944369,0.0489004,0.00192621,1,1
0.52242,0.44883,1,0.0677077,0.0114817,0.131459,0.383652,-1,0
0.28138,0.53195,1,0.0188033,0.8022,0.31614,0.00508681,1,1
0.24849,0.64333,1,0.0720835,0.961119,0.0866048,0.00135556,1,1
0.40491,0.61584,1,0.109905,0.916088,0.056937,0.00271005,1,1
0.38682,0.57744,1,0.0653224,0.893764,0.100881,0.00317723,1,1
0.49118,0.57635,1,0.34351,0.47465,0.0145348,0.0221173,-1,0
0.31664,0.68242,1,0.087095,0.96393,0.0705207,0.00129639,1,1
0.33964,0.53725,1,0.0249117,0.817589,0.252934,0.00481467,1,1
0.42818,0.6221,1,0.15284,0.887042,0.0393883,0.00364166,1,1
0.31583,0.70217,1,0.0895715,0.965331,0.0682683,0.00125784,1,1
0.46446,0.77059,1,0.35205,0.810866,0.0129052,0.00648217,1,1
0.42768,0.47495,1,0.0123298,0.235605,0.454654,0.0373216,-1,0
0.43293,0.57497,1,0.111419,0.807986,0.0587278,0.00580261,1,1
0.48377,0.69491,1,0.454196,0.698804,0.00849707,0.0109442,1,0
0.40012,0.49207,1,0.0128731,0.437921,0.431358,0.0181875,-1,0
0.46367,0.50828,1,0.0604865,0.285057,0.125375,0.0350663,-1,0
0.415,0.61019,1,0.119116,0.899818,0.052455,0.00319159,1,1
0.35808,0.63105,1,0.0845117,0.948791,0.0741439,0.00173236,1,1
0.17115,0.54509,1,0.021703,0.842297,0.280554,0.00413647,1,1
0.42993,0.76026,1,0.203213,0.911136,0.0272094,0.00303251,1,1
0.44213,0.5842,1,0.144198,0.799047,0.0436833,0.00622565,1,1
0.39143,0.44319,1,0.00377032,0.170466,0.752193,0.0461545,2,0
0.31185,0.61496,1,0.0664106,0.950021,0.0954845,0.00165965,1,1
0.3579,0.65775,1,0.0935362,0.955045,0.0659641,0.0015679,1,1
0.38737,0.5762,1,0.0646138,0.891318,0.102134,0.0032393,1,1
0.43439,0.6871,1,0.203202,0.898775,0.0274089,0.00340146,1,1
0.50153,0.71189,1,0.580781,0.573114,0.00509613,0.0175995,-1,0
0.47004,0.51863,1,0.0896413,0.314538,0.0829927,0.032588,-1,0
0.29721,0.5988,1,0.0566605,0.942085,0.113027,0.00185247,1,1
0.41773,0.47323,1,0.0100788,0.255547,0.507425,0.0337672,-1,0
0.35213,0.52778,1,0.0213766,0.7673,0.28899,0.00606552,1,1
0.40896,0.6102,1,0.110811,0.90767,0.0567,0.00294891,1,1
0.38727,0.64303,1,0.106626,0.941055,0.0578315,0.00199479,1,1
0.38819,0.4896,1,0.0106647,0.446166,0.48121,0.0174324,-1,0
0.32874,0.54605,1,0.0286689,0.852801,0.222695,0.00397298,1,1
0.45672,0.61747,1,0.238849,0.79692,0.0230262,0.00663543,1,1
0.29493,0.60601,1,0.0601816,0.946663,0.10594,0.00173733,1,1
0.38999,0.63678,1,0.106307,0.937609,0.0581976,0.00209292,1,1
0.37248,0.71172,1,0.111122,0.95612,0.0543671,0.00156206,1,1
0.38424,0.53192,1,0.029144,0.756634,0.225151,0.00653148,1,1
0.26197,0.67299,1,0.0799536,0.965448,0.0771587,0.001241,1,1
0.30768,0.71686,1,0.0896606,0.966571,0.0680706,0.00122058,1,1
0.39428,0.6578,1,0.118656,0.940421,0.0512526,0.00203396,1,1
0.48443,0.58217,1,0.318055,0.547787,0.0161558,0.0174014,-1,0
0.3374,0.43633,1,0.00237646,0.190008,0.831546,0.0401419,2,0
0.56784,0.52904,1,0.57954,0.046019,0.0060787,0.204218,-1,0
0.32315,0.6191,1,0.0700229,0.950685,0.090322,0.00164914,1,1
0.54445,0.66489,1,0.780138,0.276502,0.00200314,0.0504337,0,0
0.40093,0.58123,1,0.0781171,0.885135,0.0840804,0.00346462,1,1
0.45214,0.74274,1,0.283515,0.858126,0.0176849,0.00479675,1,1
0.2885,0.58544,1,0.0484653,0.931386,0.132939,0.00211041,1,1
0.40721,0.61755,1,0.113878,0.914746,0.0547386,0.00275725,1,1
0.3397,0.58865,1,0.056875,0.929002,0.113728,0.002205,1,1
0.44074,0.58871,1,0.147034,0.813387,0.0424867,0.00579835,1,1
0.34785,0.71107,1,0.098731,0.961978,0.0616224,0.00137058,1,1
0.47011,0.48181,1,0.0366858,0.125717,0.209073,0.0728493,-1,0
0.44195,0.71555,1,0.235892,0.885411,0.0226334,0.00386304,1,1
0.42,0.64767,1,0.15206,0.9132,0.0390612,0.00288224,1,1
0.56488,0.73538,1,0.848343,0.216354,0.00125534,0.0668673,0,0
0.31236,0.40527,1,0.00144138,0.126001,0.89617,0.0558374,2,0
0.47303,0.658,1,0.363741,0.750601,0.0124557,0.00862364,1,1
0.52769,0.613,1,0.662056,0.313311,0.00373051,0.0419518,0,0
0.26488,0.56178,1,0.0332951,0.897177,0.192224,0.00290405,1,1
0.30927,0.76501,1,0.092422,0.967579,0.0657494,0.00119352,1,1
0.53083,0.52004,1,0.348124,0.0752527,0.016081,0.134653,-1,0
0.35873,0.75079,1,0.106213,0.961013,0.0568681,0.00140925,1,1
0.3164,0.61673,1,0.0678687,0.950391,0.0933299,0.00165261,1,1
0.39651,0.56764,1,0.0626619,0.865486,0.106567,0.00391997,1,1
0.3809,0.67265,1,0.110725,0.949812,0.0549653,0.00174766,1,1
0.50526,0.66426,1,0.582464,0.52786,0.00510673,0.0203315,-1,0
0.52234,0.49124,1,0.171716,0.0401114,0.0442948,0.196473,-1,0
0.32605,0.64878,1,0.0814681,0.958698,0.0762973,0.00144184,1,1
0.35802,0.63165,1,0.0847362,0.948997,0.0739173,0.00172694,1,1
0.28164,0.64462,1,0.0744666,0.960719,0.0837351,0.00137128,1,1
0.39082,0.60913,1,0.0917087,0.923841,0.0692489,0.00244865,1,1
0.41191,0.74171,1,0.159493,0.934139,0.0363187,0.00228171,1,1
0.43852,0.56817,1,0.112414,0.769406,0.0588013,0.00698455,1,1
0.59184,0.52301,1,0.623715,0.029047,0.00512409,0.276518,0,0
0.48714,0.6146,1,0.403861,0.61017,0.0107708,0.0146779,1,0
0.37656,0.52271,1,0.0221761,0.715374,0.283686,0.00755103,1,1
0.39355,0.57458,1,0.0669046,0.882562,0.0989503,0.00348425,1,1
0.4895,0.60727,1,0.406514,0.577924,0.0107196,0.016325,-1,0
0.4887,0.48173,1,0.0596458,0.0768351,0.136382,0.112837,-1,0
0.34038,0.62575,1,0.0765816,0.950788,0.082207,0.00165997,1,1
0.26201,0.52558,1,0.0156414,0.768531,0.363157,0.00587005,1,1
0.46604,0.60479,1,0.263976,0.731492,0.0204068,0.00896843,1,1
0.19365,0.54935,1,0.0242893,0.859902,0.255091,0.00373919,1,1
0.52436,0.67997,1,0.702639,0.396341,0.00300065,0.0321847,0,0
0.40926,0.57401,1,0.0786299,0.860429,0.0843865,0.00414184,1,1
0.29717,0.60627,1,0.0605277,0.946693,0.105323,0.00173741,1,1
0.42351,0.58886,1,0.11213,0.860344,0.0572355,0.00428594,1,1
0.47108,0.62851,1,0.324058,0.737565,0.0150381,0.00896918,1,1
0.31274,0.55342,1,0.0314564,0.876629,0.203838,0.00340392,1,1
0.28534,0.62888,1,0.0694174,0.956629,0.0905676,0.00147967,1,1
0.26905,0.5819,1,0.045146,0.928023,0.142671,0.00218493,1,1
0.4609,0.50289,1,0.0496424,0.265823,0.152538,0.0371239,-1,0
0.44126,0.62722,1,0.191833,0.860426,0.0300662,0.00452195,1,1
0.37828,0.54427,1,0.0358929,0.818936,0.184739,0.00493693,1,1
0.42856,0.70794,1,0.19183,0.911477,0.0293033,0.00300374,1,1
0.43114,0.7418,1,0.204608,0.908792,0.0270069,0.00310484,1,1
0.53565,0.39569,1,0.0404509,0.00286613,0.225031,0.644937,3,0
0.37424,0.75597,1,0.115753,0.956815,0.0518575,0.00154748,1,1
0.37005,0.45887,1,0.00437263,0.264237,0.71565,0.0303968,2,0
0.32191,0.54511,1,0.0275235,0.85117,0.230644,0.00399974,1,1
0.41059,0.7518,1,0.158029,0.935601,0.0366855,0.00223624,1,1
0.39422,0.68662,1,0.126166,0.944642,0.0475666,0.00192268,1,1
0.4832,0.76084,1,0.469036,0.707538,0.00796047,0.0106415,1,0
0.27572,0.6692,1,0.08009,0.964706,0.0770992,0.00126323,1,1
0.29908,0.67196,1,0.0827731,0.964088,0.0744879,0.00128549,1,1
0.57156,0.55248,1,0.696562,0.0735612,0.00344988,0.152505,0,0
0.42143,0.66411,1,0.162226,0.915829,0.0360442,0.00282448,1,1
0.257,0.52539,1,0.0154425,0.766843,0.366478,0.00590784,1,1
0.40227,0.52572,1,0.0304279,0.686372,0.2201,0.00866552,1,1
0.36045,0.5322,1,0.0247252,0.783712,0.256578,0.00569929,1,1
0.44356,0.64697,1,0.214544,0.866065,0.0259361,0.0044058,1,1
0.33961,0.64138,1,0.0823153,0.955377,0.0757475,0.00153954,1,1
0.3629,0.46716,1,0.00503765,0.320319,0.680795,0.0248965,2,0
0.58857,0.44775,1,0.198512,0.00306745,0.0420365,0.667072,3,0
0.37154,0.64846,1,0.0975563,0.94932,0.0633606,0.00174079,1,1
0.33456,0.72944,1,0.0960187,0.964577,0.0633251,0.00128891,1,1
0.39768,0.62508,1,0.107697,0.92767,0.057798,0.00237829,1,1
0.42055,0.56082,1,0.0759015,0.802856,0.0893176,0.00574373,1,1
0.42743,0.6415,1,0.164623,0.899291,0.0357512,0.00331191,1,1
