I-0,I-1,Desired,O-0,O-1,O-2,O-3,O-4,O-5,Actual,Correct
0.62185,0.76005,1,0.0071325,0.92794,0.0141219,3.27723e-08,5.90789e-07,8.72711e-08,1,1
0.62524,0.77177,1,0.00587255,0.928909,0.0133261,2.34757e-08,5.71921e-07,7.30936e-08,1,1
0.55526,0.58638,1,0.0669916,0.821241,0.0332859,0.000104021,7.59932e-06,2.8041e-05,1,1
0.6029,0.84307,1,0.000370098,0.931151,0.0133635,3.92193e-09,4.77691e-07,4.50469e-08,1,1
0.64346,0.658,1,0.0920033,0.890603,0.0142115,5.53688e-07,6.38168e-07,6.01103e-07,1,1
0.63821,0.79053,1,0.00535842,0.929328,0.0116984,1.42316e-08,5.37505e-07,5.31848e-08,1,1
0.58345,0.57815,1,0.128734,0.842502,0.0121103,3.78276e-05,4.28781e-06,5.24058e-05,1,1
0.56424,0.59877,1,0.0605089,0.853592,0.0298206,4.05891e-05,4.06554e-06,1.39927e-05,1,1
0.65767,0.70678,1,0.0528954,0.902224,0.0136382,1.16585e-07,5.38389e-07,1.44304e-07,1,1
0.6108,0.59277,1,0.157505,0.860434,0.0100023,8.96822e-06,1.92249e-06,1.82622e-05,1,1
0.52505,0.60949,1,0.0240175,0.756075,0.146942,0.000214314,1.77419e-05,6.72668e-06,1,1
0.5862,0.61579,1,0.0647151,0.886395,0.0206132,8.60265e-06,1.69113e-06,5.51936e-06,1,1
0.62463,0.68481,1,0.0390392,0.913692,0.0161969,3.06114e-07,6.43527e-07,3.37726e-07,1,1
0.60442,0.60852,1,0.104783,0.880914,0.0138618,6.32089e-06,1.45381e-06,7.33061e-06,1,1
0.61053,0.63519,1,0.0722894,0.898309,0.0163593,2.11169e-06,9.38423e-07,1.94943e-06,1,1
0.62614,0.76206,1,0.00767067,0.927779,0.0136207,3.04013e-08,5.79692e-07,8.17921e-08,1,1
0.65685,0.74236,1,0.0264778,0.914667,0.0125064,4.57914e-08,5.39339e-07,7.95573e-08,1,1
0.52538,0.57196,1,0.0558541,0.676796,0.0865497,0.00111384,4.82187e-05,5.05679e-05,1,1
0.57814,0.65652,1,0.0244667,0.903127,0.0300848,2.26246e-06,1.29922e-06,1.13916e-06,1,1
0.70539,0.79453,1,0.0289122,0.895725,0.00992066,1.47286e-08,4.86819e-07,2.79881e-08,1,1
0.65196,0.77838,1,0.0106823,0.924455,0.0114052,1.90185e-08,5.36877e-07,5.33241e-08,1,1
0.51597,0.75041,1,0.000444463,0.808845,0.152375,3.82959e-07,5.80205e-06,1.59845e-07,1,1
0.57284,0.66095,1,0.0198433,0.901137,0.0340861,2.23614e-06,1.42323e-06,1.02256e-06,1,1
0.6122,0.80152,1,0.00176071,0.931042,0.0135723,1.10766e-08,5.51623e-07,5.91587e-08,1,1
0.51696,0.64812,1,0.00829661,0.760613,0.227954,5.19518e-05,1.52869e-05,1.50929e-06,1,1
0.6521,0.59072,1,0.321106,0.789228,0.00720858,3.64436e-06,1.74678e-06,1.64822e-05,1,1
0.70466,0.60005,1,0.536949,0.554197,0.00913145,1.38207e-06,1.3157e-06,5.74236e-06,-1,0
0.6809,0.62733,1,0.277428,0.777987,0.011671,8.6561e-07,7.648e-07,1.42401e-06,1,1
0.58582,0.74728,1,0.00347483,0.92204,0.021964,6.68058e-08,7.98978e-07,1.4098e-07,1,1
0.56672,0.63831,1,0.0281182,0.88692,0.0381051,7.0958e-06,2.01516e-06,2.26846e-06,1,1
0.64912,0.69319,1,0.056409,0.90335,0.014231,1.81905e-07,5.61878e-07,2.12219e-07,1,1
0.70323,0.73822,1,0.0754366,0.864175,0.0122788,4.67795e-08,4.55809e-07,5.17164e-08,1,1
0.56032,0.67088,1,0.0120218,0.892341,0.047053,2.26075e-06,1.86741e-06,8.12594e-07,1,1
0.67754,0.79817,1,0.0135237,0.917724,0.0100452,1.26472e-08,5.14362e-07,3.50485e-08,1,1
0.4735,0.64766,1,0.00329292,0.412241,0.744971,0.000851356,0.000219104,8.33685e-07,2,0
0.61894,0.75275,1,0.00785496,0.927322,0.0147481,4.09331e-08,6.05489e-07,9.89589e-08,1,1
0.56078,0.66348,1,0.0143831,0.890595,0.0467023,3.04922e-06,1.93638e-06,1.00254e-06,1,1
0.46824,0.66756,1,0.00170985,0.384104,0.791839,0.000396887,0.000243566,4.56098e-07,2,0
0.6398,0.66504,1,0.0761673,0.897688,0.0146479,4.67329e-07,6.27666e-07,4.98631e-07,1,1
0.64338,0.88363,1,0.000465066,0.935389,0.00941516,1.91877e-09,4.02821e-07,2.74792e-08,1,1
0.64669,0.69281,1,0.0540149,0.90496,0.014352,1.87885e-07,5.67751e-07,2.19881e-07,1,1
0.50943,0.77205,1,0.000189141,0.788101,0.170993,1.96531e-07,6.39974e-06,1.14019e-07,1,1
0.51881,0.74603,1,0.000547773,0.81845,0.140268,4.12613e-07,5.28262e-06,1.72891e-07,1,1
0.55681,0.77674,1,0.000614761,0.904281,0.034777,3.92888e-08,1.12647e-06,1.09776e-07,1,1
0.49873,0.78679,1,9.10655e-05,0.737983,0.23654,1.66704e-07,9.54571e-06,8.83674e-08,1,1
0.66335,0.74655,1,0.0283504,0.912053,0.0121574,4.05485e-08,5.30423e-07,7.02211e-08,1,1
0.56226,0.59654,1,0.0611679,0.848123,0.0307844,4.87355e-05,4.5635e-06,1.58045e-05,1,1
0.74937,0.66158,1,0.404432,0.465635,0.0175474,2.46481e-07,3.2499e-07,1.56315e-07,-1,0
0.64496,0.58847,1,0.299226,0.802958,0.00704318,4.46062e-06,1.86941e-06,2.0265e-05,1,1
0.73005,0.59719,1,0.6815,0.326405,0.0100409,1.19947e-06,1.30252e-06,5.63638e-06,0,0
0.57919,0.78262,1,0.00104137,0.921346,0.0215762,2.32178e-08,7.51174e-07,9.1413e-08,1,1
0.53578,0.68085,1,0.00539303,0.850916,0.102952,3.9067e-06,4.26402e-06,6.52225e-07,1,1
0.57581,0.68813,1,0.0116206,0.909809,0.0312754,6.92827e-07,1.15719e-06,4.77835e-07,1,1
0.67848,0.80433,1,0.0120699,0.918695,0.0098411,1.11658e-08,5.12062e-07,3.30583e-08,1,1
0.65662,0.65626,1,0.120401,0.874118,0.0136285,4.96626e-07,6.11807e-07,5.52698e-07,1,1
0.52122,0.66478,1,0.0059439,0.793278,0.188588,1.76144e-05,1.00357e-05,9.54332e-07,1,1
0.59612,0.65892,1,0.0344259,0.90975,0.0216961,1.26198e-06,9.3323e-07,9.25692e-07,1,1
0.54665,0.64218,1,0.0172517,0.858622,0.0724495,1.41764e-05,3.85095e-06,2.03922e-06,1,1
0.52356,0.61675,1,0.0198246,0.759181,0.163598,0.000165978,1.6769e-05,4.86242e-06,1,1
0.51227,0.69265,1,0.00230508,0.767599,0.242992,7.07978e-06,1.24013e-05,4.5784e-07,1,1
0.51593,0.80494,1,7.64681e-05,0.82438,0.106555,4.0776e-08,3.27663e-06,7.98998e-08,1,1
0.69639,0.63187,1,0.320957,0.723724,0.0124821,6.60885e-07,6.80975e-07,9.73696e-07,1,1
0.6837,0.80283,1,0.0143301,0.91552,0.00980216,1.16975e-08,5.0977e-07,3.19423e-08,1,1
0.54871,0.59373,1,0.0512369,0.8174,0.0476322,0.000109293,8.09308e-06,1.75981e-05,1,1
0.64721,0.72724,1,0.0286007,0.915665,0.0134396,7.09415e-08,5.55877e-07,1.11069e-07,1,1
0.6571,0.78972,1,0.00943419,0.92467,0.0108387,1.46352e-08,5.27703e-07,4.53919e-08,1,1
0.61574,0.71482,1,0.017271,0.922355,0.0167145,1.3163e-07,6.507e-07,1.9078e-07,1,1
0.43191,0.68275,1,0.000394595,0.113167,0.942341,0.00147335,0.00140174,1.10627e-07,2,0
0.55491,0.51584,1,0.247613,0.552088,0.00262237,0.000927809,0.000155714,0.0074554,-1,0
0.58619,0.68913,1,0.0146158,0.914933,0.0255435,5.1766e-07,9.53572e-07,4.33004e-07,1,1
0.48672,0.63388,1,0.00635799,0.519898,0.590244,0.000753759,0.000116237,1.61343e-06,-1,0
0.48769,0.69664,1,0.0011886,0.599348,0.54179,2.37655e-05,5.27665e-05,3.35092e-07,-1,0
0.58011,0.65855,1,0.0244841,0.90484,0.0289218,1.96639e-06,1.23014e-06,1.05461e-06,1,1
0.70174,0.59077,1,0.580127,0.530829,0.00770613,1.78377e-06,1.74159e-06,1.13772e-05,-1,0
0.6254,0.63927,1,0.0897563,0.893653,0.0145684,1.34418e-06,8.01612e-07,1.44261e-06,1,1
0.60626,0.68549,1,0.0254366,0.917297,0.0192056,3.96187e-07,7.44698e-07,3.98323e-07,1,1
0.55713,0.68762,1,0.0074848,0.892791,0.0498873,1.24098e-06,1.85585e-06,5.33263e-07,1,1
0.64024,0.7969,1,0.00483917,0.929694,0.0113787,1.22126e-08,5.29801e-07,4.91493e-08,1,1
0.71665,0.71297,1,0.138498,0.804744,0.0137602,8.10188e-08,4.04216e-07,6.56636e-08,1,1
0.55786,0.64736,1,0.0193291,0.880617,0.050454,6.85832e-06,2.42188e-06,1.68548e-06,1,1
0.66411,0.60489,1,0.306522,0.785971,0.0090122,2.00242e-06,1.20828e-06,5.85566e-06,1,1
0.54517,0.65805,1,0.0116249,0.863627,0.0769236,7.3446e-06,3.49096e-06,1.21934e-06,1,1
0.63645,0.68514,1,0.0500394,0.908519,0.015065,2.61948e-07,6.01808e-07,2.95603e-07,1,1
0.53656,0.64272,1,0.0139378,0.833785,0.105247,2.27889e-05,5.92644e-06,1.97428e-06,1,1
0.60742,0.74796,1,0.00638077,0.92675,0.0166006,5.1366e-08,6.5198e-07,1.17434e-07,1,1
0.67469,0.64538,1,0.192766,0.82818,0.0129569,5.59826e-07,6.24336e-07,6.78517e-07,1,1
0.64417,0.58587,1,0.308345,0.798885,0.00669182,4.87939e-06,2.018e-06,2.45734e-05,1,1
0.54433,0.547,1,0.128065,0.681104,0.0179921,0.000815368,5.24231e-05,0.000421763,1,1
0.53318,0.6783,1,0.00543334,0.842773,0.11434,4.96475e-06,4.88948e-06,6.9351e-07,1,1
0.65713,0.67914,1,0.0838997,0.889189,0.0140363,2.53914e-07,5.57438e-07,2.74728e-07,1,1
0.63989,0.74408,1,0.0168362,0.922283,0.0132509,4.66192e-08,5.65337e-07,9.19365e-08,1,1
0.66117,0.58099,1,0.420779,0.729613,0.00577824,4.01891e-06,2.35252e-06,3.19072e-05,1,0
0.57628,0.81139,1,0.000393105,0.921008,0.0204755,1.0019e-08,6.69215e-07,6.85078e-08,1,1
0.71131,0.6465,1,0.317639,0.68703,0.0141339,4.07664e-07,5.25308e-07,4.32859e-07,1,1
0.63649,0.63485,1,0.119118,0.881367,0.0132221,1.27111e-06,7.88491e-07,1.5607e-06,1,1
0.57202,0.78976,1,0.000666553,0.917651,0.0238263,2.01556e-08,7.95632e-07,8.76876e-08,1,1
0.50782,0.62993,1,0.0108237,0.686237,0.317154,0.000231628,3.34648e-05,2.5151e-06,1,1
0.64583,0.60804,1,0.21961,0.837913,0.00975466,2.47429e-06,1.15274e-06,5.60937e-06,1,1
0.59051,0.73284,1,0.00579074,0.922337,0.0214265,1.01255e-07,7.89258e-07,1.71894e-07,1,1
0.57168,0.64731,1,0.0258203,0.895407,0.0343765,4.0647e-06,1.62009e-06,1.60564e-06,1,1
0.55527,0.76719,1,0.000785839,0.901824,0.0377749,5.68345e-08,1.23949e-06,1.25095e-07,1,1
0.55162,0.68531,1,0.00694997,0.884556,0.059186,1.66641e-06,2.24279e-06,5.74264e-07,1,1
0.72127,0.81513,1,0.027779,0.888562,0.00922359,1.0736e-08,4.70475e-07,2.09386e-08,1,1
0.5931,0.63565,1,0.0506286,0.899979,0.0209984,3.25992e-06,1.16423e-06,2.1879e-06,1,1
0.48127,0.65679,1,0.00312224,0.49963,0.662519,0.000311137,0.000122504,7.65455e-07,2,0
0.62538,0.57199,1,0.290225,0.805224,0.00536599,1.12573e-05,3.26928e-06,7.77721e-05,1,1
0.4342,0.71213,1,0.000201379,0.138639,0.94026,0.000257236,0.00110053,7.71696e-08,2,0
0.59979,0.71288,1,0.0120215,0.921917,0.0199093,1.72859e-07,7.47492e-07,2.29651e-07,1,1
0.63047,0.76174,1,0.00873314,0.92717,0.0132604,3.01428e-08,5.71979e-07,7.89544e-08,1,1
0.65001,0.69782,1,0.0529301,0.904547,0.0141164,1.58109e-07,5.57219e-07,1.89387e-07,1,1
0.55623,0.63491,1,0.0244887,0.871797,0.0514469,1.26718e-05,2.91793e-06,2.64343e-06,1,1
0.65164,0.77297,1,0.0120006,0.923636,0.0116033,2.16566e-08,5.39651e-07,5.67355e-08,1,1
0.53776,0.63896,1,0.0155645,0.83465,0.0999977,2.55809e-05,5.86548e-06,2.25426e-06,1,1
0.65095,0.73397,1,0.0272845,0.915556,0.0130341,5.81634e-08,5.48695e-07,9.58435e-08,1,1
0.63246,0.69666,1,0.0370714,0.914128,0.0152582,1.92455e-07,6.03047e-07,2.34803e-07,1,1
0.50816,0.75116,1,0.000358067,0.773979,0.206215,5.22699e-07,8.58612e-06,1.52056e-07,1,1
0.50743,0.7426,1,0.000460959,0.766635,0.223937,8.01772e-07,9.78641e-06,1.72965e-07,1,1
0.61491,0.6719,1,0.0403021,0.912586,0.0175277,5.42873e-07,7.16414e-07,5.26671e-07,1,1
0.73299,0.73621,1,0.128196,0.786379,0.0131466,4.90279e-08,3.70195e-07,3.7962e-08,1,1
0.64963,0.8272,1,0.00292048,0.931247,0.010099,6.27624e-09,4.94019e-07,3.55448e-08,1,1
0.76118,0.65001,1,0.513942,0.30993,0.0187836,3.14966e-07,3.11608e-07,2.09019e-07,-1,0
0.58489,0.52049,1,0.342097,0.63835,0.00129075,0.000168202,4.45346e-05,0.00682328,1,1
0.66689,0.73897,1,0.0356304,0.907216,0.0123544,4.84768e-08,5.24198e-07,7.53669e-08,1,1
0.65797,0.65124,1,0.133555,0.867875,0.0133819,5.66836e-07,6.29119e-07,6.50763e-07,1,1
0.73845,0.61521,1,0.611902,0.344998,0.0133091,7.52455e-07,7.48992e-07,1.58115e-06,0,0
0.58789,0.73822,1,0.00468553,0.922016,0.0219163,8.77957e-08,8.01878e-07,1.60299e-07,1,1
0.65408,0.62009,1,0.206092,0.83948,0.0109877,1.50469e-06,9.07203e-07,2.66898e-06,1,1
0.66401,0.73911,1,0.0333129,0.909307,0.0124151,4.86795e-08,5.28576e-07,7.74932e-08,1,1
0.46718,0.65167,1,0.00252963,0.355951,0.799719,0.00102536,0.00030446,6.49946e-07,2,0
0.61508,0.63204,1,0.0835966,0.894768,0.0152565,2.12346e-06,9.3003e-07,2.14427e-06,1,1
0.54635,0.69546,1,0.00472706,0.878391,0.0677213,1.30212e-06,2.51934e-06,4.57761e-07,1,1
0.60257,0.68678,1,0.0227298,0.917572,0.0200573,4.04448e-07,7.71315e-07,3.99167e-07,1,1
0.6096,0.80767,1,0.00135445,0.931078,0.0136645,9.48637e-09,5.44573e-07,5.69566e-08,1,1
0.49889,0.71502,1,0.00088461,0.700646,0.358919,4.75783e-06,2.15012e-05,2.62459e-07,1,1
0.59112,0.64505,1,0.0405786,0.903886,0.0226735,2.41662e-06,1.10496e-06,1.54649e-06,1,1
0.58488,0.629,1,0.0488215,0.8944,0.0235491,5.40908e-06,1.44657e-06,3.03406e-06,1,1
0.63237,0.72385,1,0.0215021,0.92068,0.0145255,8.58e-08,5.88705e-07,1.37032e-07,1,1
0.59709,0.63407,1,0.0565185,0.899526,0.0194917,3.09098e-06,1.11423e-06,2.26887e-06,1,1
0.51996,0.69147,1,0.00283334,0.802592,0.181119,5.02345e-06,8.283e-06,4.88569e-07,1,1
0.56713,0.72487,1,0.00372271,0.909157,0.0340575,2.08884e-07,1.19058e-06,2.31709e-07,1,1
0.65729,0.64113,1,0.15503,0.859181,0.0128121,7.70273e-07,6.8598e-07,9.70363e-07,1,1
0.64216,0.64233,1,0.116535,0.881204,0.0134566,9.16747e-07,7.15753e-07,1.08099e-06,1,1
0.66576,0.53441,1,0.699796,0.455006,0.00119437,1.00075e-05,1.25074e-05,0.00165745,0,0
0.62096,0.72595,1,0.0154496,0.923541,0.0156048,8.86002e-08,6.21328e-07,1.47874e-07,1,1
0.68307,0.68972,1,0.113137,0.859599,0.0137338,1.5833e-07,4.92146e-07,1.56688e-07,1,1
0.51496,0.58771,1,0.0328932,0.655682,0.179454,0.00113228,5.2589e-05,1.7058e-05,1,1
0.58679,0.55344,1,0.217455,0.786981,0.00547081,7.17475e-05,9.92105e-06,0.000364727,1,1
0.66454,0.65681,1,0.136974,0.862406,0.0135051,4.4876e-07,5.92751e-07,4.96934e-07,1,1
0.55105,0.62461,1,0.0276345,0.855865,0.0584501,2.53564e-05,4.04159e-06,3.98306e-06,1,1
0.54335,0.7835,1,0.000330685,0.887286,0.0481656,4.12211e-08,1.50437e-06,1.04595e-07,1,1
0.7188,0.60033,1,0.607866,0.440288,0.00983561,1.21182e-06,1.25051e-06,4.99028e-06,0,0
0.51851,0.76691,1,0.00028072,0.823403,0.124082,1.6969e-07,4.36021e-06,1.27099e-07,1,1
0.6115,0.82406,1,0.000892867,0.93199,0.0128917,6.25281e-09,5.08757e-07,4.88266e-08,1,1
0.51826,0.61247,1,0.0198641,0.725408,0.198272,0.000284377,2.44202e-05,5.52121e-06,1,1
0.62645,0.71426,1,0.0227398,0.920362,0.0153952,1.19821e-07,6.10547e-07,1.7347e-07,1,1
0.58404,0.73602,1,0.00444763,0.920373,0.0234792,1.00344e-07,8.49003e-07,1.71033e-07,1,1
0.61171,0.7524,1,0.00645426,0.927388,0.0157126,4.34448e-08,6.29018e-07,1.06051e-07,1,1
0.51352,0.66219,1,0.00541095,0.754225,0.255756,3.10134e-05,1.58017e-05,9.78395e-07,1,1
0.61461,0.74634,1,0.00813139,0.926766,0.0155754,5.08277e-08,6.2567e-07,1.1291e-07,1,1
0.64655,0.69412,1,0.0526159,0.905565,0.0143405,1.81085e-07,5.67191e-07,2.13692e-07,1,1
0.56278,0.69502,1,0.00715789,0.900722,0.041883,7.60675e-07,1.51998e-06,4.37312e-07,1,1
0.64533,0.67535,1,0.0712034,0.89838,0.0144864,3.19258e-07,5.90734e-07,3.4722e-07,1,1
0.69498,0.70025,1,0.117901,0.845874,0.0136505,1.15134e-07,4.6073e-07,1.08068e-07,1,1
0.5858,0.65643,1,0.0289384,0.90659,0.0257441,1.81304e-06,1.1171e-06,1.08589e-06,1,1
0.6451,0.67099,1,0.0763347,0.896395,0.0144512,3.65016e-07,5.99261e-07,3.93888e-07,1,1
0.56536,0.71067,1,0.00515131,0.905787,0.0373724,3.776e-07,1.32164e-06,3.07806e-07,1,1
0.60427,0.75721,1,0.00460023,0.927278,0.0166916,3.99122e-08,6.52255e-07,1.05591e-07,1,1
0.56725,0.72688,1,0.00353938,0.909486,0.0337072,1.9307e-07,1.17684e-06,2.2324e-07,1,1
0.55501,0.62798,1,0.0277323,0.86546,0.0519893,1.81376e-05,3.32481e-06,3.47258e-06,1,1
0.69125,0.62036,1,0.353278,0.716389,0.0112069,9.3845e-07,8.40585e-07,1.85245e-06,1,1
0.56364,0.50912,1,0.295405,0.530952,0.00125393,0.000615979,0.000150759,0.0153425,-1,0
0.5255,0.76088,1,0.000408827,0.844539,0.0991605,1.68411e-07,3.40546e-06,1.40788e-07,1,1
0.638,0.57687,1,0.324734,0.791582,0.00558693,7.17725e-06,2.69043e-06,5.01484e-05,1,1
0.61463,0.75851,1,0.00602251,0.928025,0.0150336,3.56474e-08,6.11804e-07,9.49638e-08,1,1
0.61632,0.77028,1,0.00468515,0.929101,0.0143172,2.53332e-08,5.92322e-07,8.04073e-08,1,1
0.5923,0.56525,1,0.191606,0.818846,0.00709969,4.03694e-05,5.66038e-06,0.00013975,1,1
0.57811,0.675,1,0.0164849,0.908322,0.0302797,1.08867e-06,1.1709e-06,6.59725e-07,1,1
0.53017,0.75151,1,0.00062132,0.855397,0.0886726,2.10728e-07,3.06013e-06,1.62676e-07,1,1
0.59411,0.60652,1,0.0897841,0.880341,0.0159464,9.31694e-06,1.73357e-06,8.62753e-06,1,1
0.67569,0.75703,1,0.0306283,0.906928,0.0115179,3.1083e-08,5.15626e-07,5.41555e-08,1,1
0.55019,0.64581,1,0.0170835,0.86757,0.0644611,1.0216e-05,3.227e-06,1.79845e-06,1,1
0.54074,0.55387,1,0.105427,0.693054,0.0267185,0.000814609,4.53858e-05,0.000231376,1,1
0.5588,0.77857,1,0.00061789,0.90645,0.0328893,3.55348e-08,1.06734e-06,1.06482e-07,1,1
0.67241,0.6466,1,0.182536,0.835331,0.0130143,5.53549e-07,6.22127e-07,6.62841e-07,1,1
0.55726,0.69554,1,0.00616343,0.894666,0.0485766,8.85537e-07,1.76742e-06,4.42609e-07,1,1
0.66456,0.61675,1,0.256371,0.809,0.01047,1.42225e-06,9.43825e-07,2.90175e-06,1,1
0.64267,0.70073,1,0.0429693,0.910342,0.0144369,1.5455e-07,5.72625e-07,1.92587e-07,1,1
0.60162,0.63543,1,0.0603201,0.90013,0.0183605,2.60546e-06,1.03419e-06,2.07412e-06,1,1
0.67032,0.7025,1,0.0732388,0.887671,0.0134863,1.21461e-07,5.14384e-07,1.36759e-07,1,1
0.63642,0.73839,1,0.0174458,0.922285,0.0136928,5.53913e-08,5.7385e-07,1.03607e-07,1,1
0.63755,0.69433,1,0.0433015,0.911048,0.0148888,1.95931e-07,5.89925e-07,2.34469e-07,1,1
0.61392,0.69093,1,0.0272125,0.917865,0.0176474,2.91616e-07,6.86158e-07,3.24017e-07,1,1
0.54653,0.70844,1,0.00336058,0.881624,0.0639262,7.37229e-07,2.3006e-06,3.4576e-07,1,1
0.53169,0.67925,1,0.0051274,0.838791,0.120591,5.09216e-06,5.1924e-06,6.7561e-07,1,1
0.65126,0.73266,1,0.0282144,0.915051,0.013067,6.01335e-08,5.4826e-07,9.75279e-08,1,1
0.72894,0.70465,1,0.185714,0.743496,0.0146831,9.61055e-08,3.62504e-07,6.59988e-08,1,1
0.55945,0.56109,1,0.12172,0.776247,0.0158557,0.00021259,1.54218e-05,0.000165959,1,1
0.57009,0.75729,1,0.00164724,0.914426,0.028108,6.06914e-08,9.68046e-07,1.3433e-07,1,1
0.50845,0.71782,1,0.00101244,0.760621,0.248679,2.48629e-06,1.19565e-05,2.67574e-07,1,1
0.60879,0.74656,1,0.0068689,0.926694,0.0164393,5.29528e-08,6.47896e-07,1.18498e-07,1,1
0.70493,0.79412,1,0.0288412,0.896004,0.00993575,1.48241e-08,4.8734e-07,2.82007e-08,1,1
0.62923,0.67524,1,0.0514247,0.908678,0.0156847,3.90507e-07,6.40743e-07,4.14289e-07,1,1
0.67444,0.72161,1,0.0573655,0.893252,0.0128656,7.29783e-08,5.07488e-07,9.13424e-08,1,1
0.49069,0.7232,1,0.0005732,0.644883,0.45277,4.97771e-06,3.26344e-05,2.08477e-07,1,0
0.5973,0.59879,1,0.110342,0.872596,0.0135199,1.10652e-05,1.94132e-06,1.32732e-05,1,1
0.6999,0.73205,1,0.0784249,0.865041,0.0125107,5.3823e-08,4.59578e-07,5.8551e-08,1,1
0.56012,0.84353,1,8.147e-05,0.910958,0.0245694,4.60282e-09,6.68676e-07,5.6169e-08,1,1
0.71097,0.80201,1,0.0283677,0.893436,0.0096546,1.30336e-08,4.81369e-07,2.51084e-08,1,1
0.49663,0.67052,1,0.00303124,0.650282,0.451176,5.54541e-05,3.97976e-05,6.73803e-07,1,0
0.6361,0.62136,1,0.148646,0.869631,0.0118791,1.96378e-06,9.37479e-07,2.94078e-06,1,1
0.51232,0.60765,1,0.0199189,0.681069,0.243644,0.000528003,3.79549e-05,6.31326e-06,1,1
0.6574,0.63393,1,0.174206,0.850978,0.0122644,9.51776e-07,7.40772e-07,1.32055e-06,1,1
0.61043,0.62019,1,0.0946716,0.88856,0.0145794,3.57575e-06,1.12646e-06,3.84329e-06,1,1
0.57633,0.73822,1,0.00336785,0.916826,0.0267354,1.05964e-07,9.46028e-07,1.73804e-07,1,1
0.53995,0.75025,1,0.000843981,0.877052,0.064045,1.6085e-07,2.15723e-06,1.65686e-07,1,1
0.53873,0.67952,1,0.00596631,0.857828,0.0928457,3.64231e-06,3.79942e-06,6.75064e-07,1,1
0.70653,0.77212,1,0.045103,0.88261,0.0108037,2.29428e-08,4.72832e-07,3.37187e-08,1,1
0.7124,0.68692,1,0.186742,0.776841,0.0145375,1.49769e-07,4.17634e-07,1.18515e-07,1,1
0.63795,0.70622,1,0.034909,0.914413,0.0146204,1.37123e-07,5.81732e-07,1.80569e-07,1,1
0.70305,0.71254,1,0.112141,0.840761,0.013388,8.38164e-08,4.41998e-07,7.75752e-08,1,1
0.55469,0.65725,1,0.014506,0.880224,0.0560977,5.06115e-06,2.47051e-06,1.23292e-06,1,1
0.63442,0.66054,1,0.0740424,0.899386,0.0149115,5.79502e-07,6.57941e-07,6.08781e-07,1,1
0.60382,0.61924,1,0.084952,0.889823,0.0157375,4.40248e-06,1.22591e-06,4.2181e-06,1,1
0.62946,0.74535,1,0.0124727,0.925104,0.0139789,4.74321e-08,5.85116e-07,9.98274e-08,1,1
0.75266,0.6773,1,0.348701,0.504206,0.0176428,1.72332e-07,2.86385e-07,9.1924e-08,-1,0
0.62319,0.54459,1,0.420998,0.716607,0.00216217,2.39573e-05,9.32414e-06,0.000816466,1,0
0.62584,0.63373,1,0.0996518,0.889717,0.0140345,1.60119e-06,8.44232e-07,1.81155e-06,1,1
0.68552,0.57422,1,0.596684,0.564853,0.00504787,3.2239e-06,3.02632e-06,4.6434e-05,-1,0
0.50494,0.58026,1,0.0324639,0.560885,0.241519,0.00312722,0.000117601,2.10801e-05,-1,0
0.55851,0.72509,1,0.00292395,0.900971,0.0420529,2.57112e-07,1.45818e-06,2.40617e-07,1,1
0.66808,0.84168,1,0.00357428,0.929006,0.00914988,5.06195e-09,4.84366e-07,2.79953e-08,1,1
0.60245,0.71759,1,0.0115593,0.922859,0.0190562,1.42147e-07,7.20955e-07,2.04707e-07,1,1
0.5042,0.72504,1,0.000736588,0.740301,0.281052,2.17529e-06,1.41254e-05,2.27827e-07,1,1
0.61069,0.74798,1,0.0069976,0.926916,0.0160703,4.99339e-08,6.38327e-07,1.14102e-07,1,1
0.67422,0.70543,1,0.075143,0.884655,0.0133762,1.10281e-07,5.06254e-07,1.23328e-07,1,1
0.55626,0.7427,1,0.0016728,0.90056,0.0412862,1.37735e-07,1.40208e-06,1.79261e-07,1,1
0.74493,0.65619,1,0.411588,0.48037,0.0170336,2.8148e-07,3.58018e-07,2.00343e-07,-1,0
0.62724,0.68457,1,0.0415174,0.912665,0.0159054,2.98049e-07,6.33531e-07,3.30668e-07,1,1
0.69578,0.63666,1,0.297581,0.739113,0.0128374,5.85692e-07,6.38295e-07,7.83441e-07,1,1
0.56226,0.7488,1,0.001668,0.907384,0.0345978,9.55001e-08,1.17743e-06,1.58699e-07,1,1
0.58305,0.76305,1,0.00207209,0.922041,0.0217276,4.13283e-08,7.80271e-07,1.14386e-07,1,1
0.72966,0.83351,1,0.0235101,0.888532,0.00866524,8.20747e-09,4.6423e-07,1.75777e-08,1,1
0.72159,0.78649,1,0.0475146,0.870247,0.0103169,1.80095e-08,4.51592e-07,2.55415e-08,1,1
0.62609,0.55391,1,0.386975,0.747906,0.00301718,1.77354e-05,6.3559e-06,0.000354063,1,1
0.54389,0.69921,1,0.00403252,0.87477,0.0723878,1.21197e-06,2.68565e-06,4.22811e-07,1,1
0.56724,0.69205,1,0.008592,0.904315,0.0377197,7.51755e-07,1.37755e-06,4.5799e-07,1,1
0.57652,0.72109,1,0.00531031,0.915177,0.0282651,1.95565e-07,1.00606e-06,2.3485e-07,1,1
0.46941,0.61706,1,0.00628457,0.32754,0.748561,0.00573443,0.000410794,1.82973e-06,2,0
